LOCATION,LOCATION2,PKEY,PKEY0,FRAMENUM,FRAMENUM0,SXFRAME,BARCODE,QUANTITY,MANUFACT,MODEL,FCOLOUR,SIZE,FRDESC,LOCATION3,STKTAKE,CHANGE,QTYAPPRO,QTY3,SUPBARCODE,ISTOCKCODE,SUPPLIER,SUPPLIER2,FRAMETYPE,FRAMEGROUP,TEMPLE,DEPTH,DIAG,BASECURVE,SUNGRX,FROTHER,FROTHER2,REORDDATE,REORDER,REORDQTY,RRP,EXLISTPR,LISTPRICE,EXCOSTPR,COSTPRICE,EXPREVCOST,PREVCOST,EXAVGCOST,AVGCOST,DPRECOST,DPREEXCOST,WSALEET,WSALEIT,APPORDER,LASTSALE2,LASTSALE,FIRSTPUR,LASTPUR,RETURNBY,DQTY,REFRESH,LASTINV,DISPC,TAXPC,FRSTATUS,FRSTATUS2,QTYONORDER,QTYONAPPRO,PHOTOEXT,PHOTONAME,LIFESTYLE,LIFECYCLE,RELEASE,AVAILFROM,AVAILTILL,FRANGE,SPH1,SPH2,CYL1,CYL2,MINPD,BASEC,SRVCHARGE,EXLISTSRV,LISTSRV,EXRRPSRV,RRPSRV,MODKEY,ORDERAGAIN,PROSUPPLY,PSSUPFIT,PSCREATED,PSUPDATEAT,USER,MODIFIED,DELFLAG,XFER,PROVISION,PVINACTIVE,LOGSTR,FGID,SUPSTATUS,LLABORDER,LDOWNLOAD,UUID,NOTE,PHOTO
OPT,,197725,,OPQ001333,,,10502,1,Stepper,SI 30238,F660,54-14,,, , ,0,0,,,OPQ,,LS,F,135,34,55,, ,, ,/  /,0,0,290,109.5,120.45,98.55,108.41,98.55,108.41,98.55,108.41,0,0,0,0,0,/  /,/  /,45448,45448,/  /,0, ,493835,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198167,,OPQ001360,,,10642,1,Stepper,SI 30248,F510,51-16,,, , ,0,0,,,OPQ,,LS,F,135,39,52,, ,, ,/  /,0,0,290,109.5,120.45,98.55,108.41,98.55,108.41,98.55,108.41,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198169,,OPQ001362,,,10644,1,Stepper,SI 30252,F110,53-14,,, , ,0,0,,,OPQ,,LS,F,135,38,54,, ,, ,/  /,0,0,290,109.5,120.45,98.55,108.41,98.55,108.41,98.55,108.41,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198164,,OPQ001357,,,10639,1,Stepper,SI 30252,F550,53-14,,, , ,0,0,,,OPQ,,LS,F,135,38,54,, ,, ,/  /,0,0,290,109.5,120.45,98.55,108.41,98.55,108.41,98.55,108.41,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198166,,OPQ001359,,,10641,1,Stepper,SI 30258,F550,53-13,,, , ,0,0,,,OPQ,,LS,F,135,38,55,, ,, ,/  /,0,0,290,109.5,120.45,98.55,108.41,98.55,108.41,98.55,108.41,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,197728,,OPQ001336,,,10505,1,Stepper,SI 50197,FO88,52-14,,, , ,0,0,,,OPQ,,LM,F,130,36,52,, ,, ,/  /,0,0,310,129.5,142.45,116.55,128.21,116.55,128.21,116.55,128.21,0,0,0,0,0,/  /,/  /,45448,45448,/  /,0, ,493835,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198168,,OPQ001361,,,10643,1,Stepper,SI 50314,FO33,53-16,,, , ,0,0,,,OPQ,,LM,F,135,37,54,, ,, ,/  /,0,0,310,129.5,142.45,116.55,128.21,116.55,128.21,116.55,128.21,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198171,,OPQ001364,,,10646,1,Stepper,SI 60172,FO55,51-17,,, , ,0,0,,,OPQ,,US,F,140,37,59,, ,, ,/  /,0,0,310,129.5,142.45,116.55,128.21,116.55,128.21,116.55,128.21,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,197570,,OPQ001317,,,10484,1,Stepper,SI 60254,FO20,45-22,,, , ,0,0,,,OPQ,,US,F,140,33,48,, ,, ,/  /,0,0,310,129.5,142.45,116.55,128.21,116.55,128.21,116.55,128.21,0,0,0,0,0,/  /,/  /,45435,45435,/  /,0, ,492782,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198172,,OPQ001365,,,10647,1,Stepper,SI 60285,FO99,56-16,,, , ,0,0,,,OPQ,,MM,F,140,43,61,, ,, ,/  /,0,0,310,129.5,142.45,116.55,128.21,116.55,128.21,116.55,128.21,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,131809,,OPQ000809,,,07114,1,Stepper,SI-20027,F220,56-15,,, , ,0,0,,,OPQ,,MS,F,140,35,57,, ,, ,/  /,0,0,290,109.5,120.45,109.5,120.45,109.5,120.45,109.5,120.45,0,0,0,0,0,42313,42549,42202,45645,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,42549.39025, ,/  /       :  :, , ,,,,F,F,,,
OPT,,189686,,OPQ001267,,,10126,2,Stepper,SI-20135,F200,54-15,,, , ,0,0,,,OPQ,,MS,F,140,40,56,, ,, ,/  /,0,0,290,99.5,109.45,89.56,98.52,89.56,98.52,89.56,98.52,0,0,0,0,0,/  /,45250,45048,45448,/  /,0, ,493835,9.99,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45250.44539, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198180,,OPQ001373,,,10655,1,Stepper,SI-20135,F520,54-15,,, , ,0,0,,,OPQ,,MS,F,140,41,56,, ,, ,/  /,0,0,290,109.5,120.45,98.56,108.42,98.56,108.42,98.56,108.42,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,9.99,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195136,,OPQ001299,,,10355,1,Stepper,SI-20139,F290,60-15,,, , ,0,0,,,OPQ,,MS,F,145,41,63,, ,, ,/  /,0,0,290,99.5,109.45,89.56,98.52,89.56,98.52,89.56,98.52,0,0,0,0,0,/  /,/  /,45250,45250,/  /,0, ,475196,9.99,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195135,,OPQ001298,,,10354,1,Stepper,SI-20139,F550,60-15,,, , ,0,0,,,OPQ,,MS,F,145,41,63,, ,, ,/  /,0,0,290,99.5,109.45,89.56,98.52,89.56,98.52,89.56,98.52,0,0,0,0,0,/  /,45391,45250,45448,/  /,0, ,493835,9.99,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45391.50009, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198192,,OPQ001384,,,10666,1,STEPPER,SI-20145,F990,54-15,,, , ,0,0,,,OPQ,,MS,F,140,40,56,, ,, ,/  /,0,0,290,109.5,120.45,98.55,108.41,98.55,108.41,98.55,108.41,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,118585,,OPQ000692,,,06336,1,Stepper,SI-30033,F320,54-14,,, , ,0,0,,,OPQ,,LS,F,135,33,54,, ,, ,/  /,0,0,290,99.95,109.95,89.97,98.97,89.97,98.97,89.97,98.97,0,0,0,0,0,42284,44481,41584,45250,/  /,0, ,475196,9.99,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44481.83245, ,/  /       :  :, , ,,,,F,F,,,
OPT,,173356,,OPQ001182,,,09540,1,Stepper,SI-30046,F390,48-19,,, , ,0,0,,,OPQ,,LS,F,135,39,48,, ,, ,/  /,0,0,270,99.5,109.45,89.56,98.52,89.56,98.52,89.56,98.52,0,0,0,0,0,/  /,/  /,44434,44434,/  /,0, ,433499,9.99,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,186285,,OPQ001241,,,09982,1,Stepper,SI-30047,F500,53-16,,, , ,0,0,,,OPQ,,LS,F,140,38,54,, ,, ,/  /,0,0,280,109,119.9,98.11,107.92,98.11,107.92,98.11,107.92,0,0,0,0,0,/  /,/  /,44907,45223,/  /,0, ,,9.99,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,161759,,OPQ001112,,,09013,-1,Stepper,SI-30070,F520,49-13,,, , ,0,0,,,OPQ,,LS,F,130,32,49,, ,, ,/  /,0,0,270,99.5,109.45,89.55,98.51,89.55,98.51,89.55,98.51,0,0,0,0,0,45259,45328,43797,43797,/  /,0, ,378572,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45328.66259, ,/  /       :  :, , ,,,,F,F,,,
OPT,,179335,,OPQ001209,,,09712,1,STEPPER,SI-30072,F226,54-15,,, , ,0,0,,,OPQ,,LS,F,135,35,53,, ,, ,/  /,0,0,290,99.5,109.45,89.55,98.51,89.55,98.51,89.55,98.51,0,0,0,0,0,/  /,/  /,44655,45223,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195986,,OPQ001303,,,,1,Stepper,SI-30158,F330,52-12,,, , ,0,0,,,OPQ,,LS,F,130,36,52,, ,, ,/  /,0,0,290,99.5,109.45,89.55,98.51,89.55,98.51,89.55,98.51,0,0,0,0,0,/  /,/  /,45323,45323,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,179324,,OPQ001201,,,09704,1,Stepper,SI-30158,F330,53-12,,, , ,0,0,,,OPQ,,LS,F,130,36,52,, ,, ,/  /,0,0,290,99.5,109.45,89.55,98.51,89.55,98.51,89.55,98.51,0,0,0,0,0,/  /,45061,44655,45323,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45061.66388, ,/  /       :  :, , ,,,,F,F,,,
OPT,,173354,,OPQ001180,,,09538,1,Stepper,SI-30169,F550,52-13,,, , ,0,0,,,OPQ,,LS,F,130,38,53,, ,, ,/  /,0,0,290,99.5,109.45,89.55,98.51,89.55,98.51,89.55,98.51,0,0,0,0,0,/  /,/  /,44434,44434,/  /,0, ,433499,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195131,,OPQ001294,,,10350,1,Stepper,SI-30171,F330,54-14,,, , ,0,0,,,OPQ,,LS,F,135,41,54,, ,, ,/  /,0,0,290,99.5,109.45,89.55,98.51,89.55,98.51,89.55,98.51,0,0,0,0,0,/  /,/  /,45250,45250,/  /,0, ,475196,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,188576,,OPQ001251,,,10102,1,Stepper,SI-30201,F810,52-14,,, , ,0,0,,,OPQ,,LS,F,135,41,53,, ,, ,/  /,0,0,280,99.5,109.45,89.55,98.51,89.55,98.51,89.55,98.51,0,0,0,0,0,/  /,/  /,45001,45093,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,188588,,OPQ001258,,,10109,1,Stepper,SI-30206,F880,53-14,,, , ,0,0,,,OPQ,,LS,F,135,38,53,, ,, ,/  /,0,0,290,99.5,109.45,89.55,98.51,89.55,98.51,89.55,98.51,0,0,0,0,0,/  /,45398,45001,45250,/  /,0, ,475196,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45398.61183, ,/  /       :  :, , ,,,,F,F,,,
OPT,,188578,,OPQ001252,,,10103,1,Stepper,SI-30207,F550,52-13,,, , ,0,0,,,OPQ,,LS,F,130,38,52,, ,, ,/  /,0,0,280,99.5,109.45,89.55,98.51,89.55,98.51,89.55,98.51,0,0,0,0,0,/  /,/  /,45001,45001,/  /,0, ,486705,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,188589,,OPQ001259,,,10110,1,Stepper,SI-30213,F880,56-12,,, , ,0,0,,,OPQ,,LS,F,135,38,56,, ,, ,/  /,0,0,280,99.5,109.45,89.55,98.51,89.55,98.51,89.55,98.51,0,0,0,0,0,/  /,45218,45001,45299,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45218.56885, ,/  /       :  :, , ,,,,F,F,,,
OPT,,197826,,OPQ001349,,,10532,1,Stepper,SI-30222,Brown,52-13,,, , ,0,0,,,OPQ,,LS,F,150,37,52,, ,, ,/  /,0,0,300,109.5,120.45,98.55,108.41,98.55,108.41,98.55,108.41,0,0,0,0,0,/  /,/  /,45457,45457,/  /,0, ,494491,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,197827,,OPQ001350,,,10533,1,Stepper,SI-30222,Purple,52-13,,, , ,0,0,,,OPQ,,LS,F,150,37,52,, ,, ,/  /,0,0,300,109.5,120.45,98.55,108.41,98.55,108.41,98.55,108.41,0,0,0,0,0,/  /,/  /,45457,45457,/  /,0, ,494491,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198179,,OPQ001372,,,10654,1,Stepper,SI-30254,F840,53-12,,, , ,0,0,,,OPQ,,LS,F,135,34,53,, ,, ,/  /,0,0,290,109.5,120.45,98.55,108.41,98.55,108.41,98.55,108.41,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,163982,,OPQ001126,,,09101,1,Stepper,SI-4109,FO22,52-20,,, , ,0,0,,,OPQ,,MM,F,145,25,53,, ,, ,/  /,0,0,290,115,126.5,115,126.5,115,126.5,115,126.5,0,0,0,0,0,/  /,/  /,43907,43907,/  /,0, ,387909,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,107612,,OPQ000464,,,05392,1,Stepper,SI-4136,F011,57-18,,, , ,0,0,,,OPQ,,MM,F,140,37,59,, ,, ,/  /,0,0,310,129.5,142.45,116.55,128.21,116.55,128.21,116.55,128.21,0,0,0,0,0,43773,45422,41051,45435,/  /,0, ,492782,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45422.5467, ,/  /       :  :, , ,,,,F,F,,,
OPT,,124255,,OPQ000752,,,06720,1,Stepper,SI-50062,F010,51-16,,, , ,0,0,,,OPQ,,LN,F,130,33,53,, ,, ,/  /,0,0,310,129.5,142.45,116.55,128.21,116.55,128.21,116.55,128.21,0,0,0,0,0,/  /,41936,41899,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,41936.59017, ,/  /       :  :, , ,,,,F,F,,,
OPT,,138280,,OPQ000843,,,07435,1,Stepper,SI-50062,FO32,51-16,,, , ,0,0,,,OPQ,,LN,F,130,33,52,, ,, ,/  /,0,0,290,119.95,131.95,107.96,118.76,107.96,118.76,107.96,118.76,0,0,0,0,0,42941,43718,42493,45223,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,43718.67859, ,/  /       :  :, , ,,,,F,F,,,
OPT,,179328,,OPQ001203,,,09706,1,Stepper,SI-50062,Fo83,51-16,,, , ,0,0,,,OPQ,,LN,F,130,33,53,, ,, ,/  /,0,0,290,115,126.5,103.5,113.85,103.5,113.85,103.5,113.85,0,0,0,0,0,/  /,45391,44655,45223,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45391.65859, ,/  /       :  :, , ,,,,F,F,,,
OPT,,170028,,OPQ001166,,,09375,1,Stepper,SI-50182,F052,55-15,,, , ,0,0,,,OPQ,,LM,F,140,40,56,, ,, ,/  /,0,0,290,119.95,131.95,107.96,118.76,107.96,118.76,107.96,118.76,0,0,0,0,0,44419,44441,44237,45296,/  /,0, ,479724,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44441.60073, ,/  /       :  :, , ,,,,F,F,,,
OPT,,188938,,OPQ001266,,,10119,1,Stepper,SI-50234,Fo88,52-16,,, , ,0,0,,,OPQ,,LN,F,130,38,54,, ,, ,/  /,0,0,290,119.95,131.95,107.96,118.76,107.96,118.76,107.96,118.76,0,0,0,0,0,/  /,/  /,45014,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,173350,,OPQ001179,,,09537,1,Stepper,SI-50247,F080,51-51,,, , ,0,0,,,OPQ,,LM,F,130,35,52,, ,, ,/  /,0,0,290,115,126.5,103.5,113.85,103.5,113.85,103.5,113.85,0,0,0,0,0,/  /,44672,44434,45223,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44672.62185, ,/  /       :  :, , ,,,,F,F,,,
OPT,,197568,,OPQ001316,,,10482,1,Stepper,SI-50251,Fo33,54-16,,, , ,0,0,,,OPQ,,LM,F,135,42,55,, ,, ,/  /,0,0,310,129.5,142.45,116.55,128.21,116.55,128.21,116.55,128.21,0,0,0,0,0,/  /,/  /,45435,45435,/  /,0, ,492782,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,179327,,OPQ001202,,,09705,1,Stepper,SI-50251,Fo51,54-16,,, , ,0,0,,,OPQ,,LM,F,135,42,55,, ,, ,/  /,0,0,310,129.5,142.45,116.55,128.21,116.55,128.21,116.55,128.21,0,0,0,0,0,45071,45425,44655,45435,/  /,0, ,492782,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45425.4963, ,/  /       :  :, , ,,,,F,F,,,
OPT,,188566,,OPQ001248,,,10099,1,Stepper,SI-50256,FO81,55-16,,, , ,0,0,,,OPQ,,LM,F,134,44,56,, ,, ,/  /,0,0,310,119,130.9,107.1,117.81,107.1,117.81,107.1,117.81,0,0,0,0,0,/  /,45061,45001,45250,/  /,0, ,475196,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45061.46244, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198178,,OPQ001371,,,10653,1,Stepper,SI-50300,FO93,53-16,,, , ,0,0,,,OPQ,,LM,F,135,42,55,, ,, ,/  /,0,0,310,129.5,142.45,116.55,128.21,116.55,128.21,116.55,128.21,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198187,,OPQ001379,,,10661,1,Stepper,SI-50305,FO30,53-15,,, , ,0,0,,,OPQ,,LM,F,135,38,54,, ,, ,/  /,0,0,310,129.5,142.45,116.55,128.21,116.55,128.21,116.55,128.21,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198184,,OPQ001377,,,10659,1,Stepper,SI-50316,FO32,54-15,,, , ,0,0,,,OPQ,,LM,F,135,38,54,, ,, ,/  /,0,0,310,129.5,142.45,116.55,128.21,116.55,128.21,116.55,128.21,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,143633,,OPQ000901,,,07701,1,STEPPER,SI-60037,FO11,55-17,,, , ,0,0,,,OPQ,,MM,F,140,34,58,, ,, ,/  /,0,0,290,109.5,120.45,98.55,108.41,98.55,108.41,98.55,108.41,0,0,0,0,0,44672,45125,42760,45434,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45125.4463, ,/  /       :  :, , ,,,,F,F,,,
OPT,,125775,,OPQ000765,,,06793,1,STEPPER,SI-60037,FO22,55-17,,, , ,0,0,,,OPQ,,MM,F,140,34,58,, ,, ,/  /,0,0,290,115,126.5,103.5,113.85,103.5,113.85,103.5,113.85,0,0,0,0,0,44992,45432,41954,45441,/  /,0, ,60736,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45432.57753, ,/  /       :  :, , ,,,,F,F,,,
OPT,,161750,,000000036,,,09004,1,STEPPER,SI-60125,Fo29,55-17,,, , ,0,0,,,,,MN,F,140,38,58,, ,, ,/  /,0,0,310,119.95,131.95,107.96,118.76,107.96,118.76,107.96,118.76,0,0,0,0,0,44272,45258,43797,45435,/  /,0, ,492782,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45258.56956, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198181,,OPQ001374,,,10656,1,Stepper,SI-60238,FO93,56-18,,, , ,0,0,,,OPQ,,MM,F,140,39,60,, ,, ,/  /,0,0,310,129.5,142.45,116.55,128.21,116.55,128.21,116.55,128.21,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,197567,,OPQ001315,,,10481,1,STEPPER,SI-60277,Fo22,54-16,,, , ,0,0,,,OPQ,,MM,F,135,36,57,, ,, ,/  /,0,0,310,119.95,131.95,107.96,118.76,107.96,118.76,107.96,118.76,0,0,0,0,0,/  /,/  /,45435,45435,/  /,0, ,492782,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198190,,OPQ001382,,,10664,1,STEPPER,SI-60279,FO22,53-16,,, , ,0,0,,,OPQ,,MM,F,140,42,56,, ,, ,/  /,0,0,310,129.5,142.45,116.55,128.21,116.55,128.21,116.55,128.21,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198182,,OPQ001375,,,10657,1,STEPPER,SI-60279,FO55,53-16,,, , ,0,0,,,OPQ,,MM,F,140,42,56,, ,, ,/  /,0,0,310,129.5,142.45,116.55,128.21,116.55,128.21,116.55,128.21,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198183,,OPQ001376,,,10658,1,STEPPER,SI-60280,FO90,54-17,,, , ,0,0,,,OPQ,,MM,F,140,41,57,, ,, ,/  /,0,0,310,129.5,142.45,116.55,128.21,116.55,128.21,116.55,128.21,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198188,,OPQ001380,,,10662,1,STEPPER,SI-60287,FO99,55-16,,, , ,0,0,,,OPQ,,MM,F,140,39,59,, ,, ,/  /,0,0,310,129.5,142.45,116.55,128.21,116.55,128.21,116.55,128.21,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
